24,YvorWoodward,18.11,false,8,JenneeFaber
25,EllenBroose,2.15,true,8,JenneeFaber
26,TerryeMates,50.02,true,8,JenneeFaber
27,DariusEscalera,78.42,false,8,JenneeFaber
28,ReetaWoodyer,36.41,false,8,JenneeFaber
29,OpalBellham,85.94,true,8,JenneeFaber
30,KonradGebbie,10.29,true,8,JenneeFaber
31,JeromeLong,56.47,true,8,JenneeFaber
32,AverilNicely,41.92,true,8,JenneeFaber
33,GeorgianaWeatherup,78.94,true,8,JenneeFaber
34,LincolnCovendon,37.13,true,8,JenneeFaber
35,KathlinOver,18.37,false,8,JenneeFaber
36,CatinaEvett,57.0,false,8,JenneeFaber
37,HettieRennels,51.39,true,8,JenneeFaber
38,ForesterMila,20.95,false,8,JenneeFaber
39,OlgaBrehaut,26.18,true,8,JenneeFaber
40,ChristyTrenear,2.41,false,8,JenneeFaber
41,DeniceReading,60.64,false,8,JenneeFaber
42,EimileGodber,24.19,false,8,JenneeFaber
43,BillyeFinkle,88.11,false,8,JenneeFaber
44,KingWhitby,3.78,false,8,JenneeFaber
45,CaroleeForbear,19.61,true,8,JenneeFaber
46,NortonDrewes,17.11,false,8,JenneeFaber
47,LynImlach,4.41,false,8,JenneeFaber
48,BenediktaYedy,48.74,false,8,JenneeFaber
49,DeloriaPickin,55.17,false,8,JenneeFaber
50,TullyPickford,47.0,false,8,JenneeFaber
1,MornaProbbing,36.76,false,9,TanaDoag
2,NorthropMcClay,99.06,false,9,TanaDoag
3,ShariRodolico,77.94,true,9,TanaDoag
4,MeredethOrmesher,96.24,false,9,TanaDoag
5,TeressaHandover,19.54,false,9,TanaDoag
6,FelicdadFratczak,85.21,true,9,TanaDoag
7,RozeLittlefair,38.51,true,9,TanaDoag
8,BirdieTilston,65.09,false,9,TanaDoag
9,MargaWomack,44.05,true,9,TanaDoag
10,WalshDymond,71.44,true,9,TanaDoag
11,CarlenCrotch,80.59,true,9,TanaDoag
12,Filbertod'Arcy,15.84,true,9,TanaDoag
13,DolfDaveridge,53.63,true,9,TanaDoag
14,HarlandUpham,55.78,true,9,TanaDoag
15,MurryGalton,21.22,true,9,TanaDoag
16,DelanoPostians,96.63,true,9,TanaDoag
17,ShariaFraczkiewicz,53.29,true,9,TanaDoag
18,MervinGobell,63.03,true,9,TanaDoag
19,DavLiccardi,89.4,true,9,TanaDoag
20,AlamedaVerrell,68.28,true,9,TanaDoag
21,WiniMacFadyen,35.09,false,9,TanaDoag
22,LenoraInde,29.84,false,9,TanaDoag
23,ChristophorusDeighan,35.29,true,9,TanaDoag
24,YvorWoodward,18.11,false,9,TanaDoag
25,EllenBroose,2.15,true,9,TanaDoag
26,TerryeMates,50.02,true,9,TanaDoag
27,DariusEscalera,78.42,false,9,TanaDoag
28,ReetaWoodyer,36.41,false,9,TanaDoag
29,OpalBellham,85.94,true,9,TanaDoag
30,KonradGebbie,10.29,true,9,TanaDoag
31,JeromeLong,56.47,true,9,TanaDoag
32,AverilNicely,41.92,true,9,TanaDoag
33,GeorgianaWeatherup,78.94,true,9,TanaDoag
34,LincolnCovendon,37.13,true,9,TanaDoag
35,KathlinOver,18.37,false,9,TanaDoag
36,CatinaEvett,57.0,false,9,TanaDoag
37,HettieRennels,51.39,true,9,TanaDoag
38,ForesterMila,20.95,false,9,TanaDoag
39,OlgaBrehaut,26.18,true,9,TanaDoag
40,ChristyTrenear,2.41,false,9,TanaDoag
41,DeniceReading,60.64,false,9,TanaDoag
42,EimileGodber,24.19,false,9,TanaDoag
43,BillyeFinkle,88.11,false,9,TanaDoag
44,KingWhitby,3.78,false,9,TanaDoag
45,CaroleeForbear,19.61,true,9,TanaDoag
46,NortonDrewes,17.11,false,9,TanaDoag
47,LynImlach,4.41,false,9,TanaDoag
48,BenediktaYedy,48.74,false,9,TanaDoag
49,DeloriaPickin,55.17,false,9,TanaDoag
50,TullyPickford,47.0,false,9,TanaDoag
1,MornaProbbing,36.76,false,10,TabbieKlulicek
2,NorthropMcClay,99.06,false,10,TabbieKlulicek
3,ShariRodolico,77.94,true,10,TabbieKlulicek
4,MeredethOrmesher,96.24,false,10,TabbieKlulicek
5,TeressaHandover,19.54,false,10,TabbieKlulicek
6,FelicdadFratczak,85.21,true,10,TabbieKlulicek
7,RozeLittlefair,38.51,true,10,TabbieKlulicek
8,BirdieTilston,65.09,false,10,TabbieKlulicek
9,MargaWomack,44.05,true,10,TabbieKlulicek
10,WalshDymond,71.44,true,10,TabbieKlulicek
11,CarlenCrotch,80.59,true,10,TabbieKlulicek
12,Filbertod'Arcy,15.84,true,10,TabbieKlulicek
13,DolfDaveridge,53.63,true,10,TabbieKlulicek
14,HarlandUpham,55.78,true,10,TabbieKlulicek
15,MurryGalton,21.22,true,10,TabbieKlulicek
16,DelanoPostians,96.63,true,10,TabbieKlulicek
17,ShariaFraczkiewicz,53.29,true,10,TabbieKlulicek
18,MervinGobell,63.03,true,10,TabbieKlulicek
19,DavLiccardi,89.4,true,10,TabbieKlulicek
20,AlamedaVerrell,68.28,true,10,TabbieKlulicek
21,WiniMacFadyen,35.09,false,10,TabbieKlulicek
22,LenoraInde,29.84,false,10,TabbieKlulicek
23,ChristophorusDeighan,35.29,true,10,TabbieKlulicek
24,YvorWoodward,18.11,false,10,TabbieKlulicek
25,EllenBroose,2.15,true,10,TabbieKlulicek
26,TerryeMates,50.02,true,10,TabbieKlulicek
27,DariusEscalera,78.42,false,10,TabbieKlulicek
28,ReetaWoodyer,36.41,false,10,TabbieKlulicek
29,OpalBellham,85.94,true,10,TabbieKlulicek
30,KonradGebbie,10.29,true,10,TabbieKlulicek
31,JeromeLong,56.47,true,10,TabbieKlulicek
32,AverilNicely,41.92,true,10,TabbieKlulicek
33,GeorgianaWeatherup,78.94,true,10,TabbieKlulicek
34,LincolnCovendon,37.13,true,10,TabbieKlulicek
35,KathlinOver,18.37,false,10,TabbieKlulicek
36,CatinaEvett,57.0,false,10,TabbieKlulicek
37,HettieRennels,51.39,true,10,TabbieKlulicek
38,ForesterMila,20.95,false,10,TabbieKlulicek
39,OlgaBrehaut,26.18,true,10,TabbieKlulicek
40,ChristyTrenear,2.41,false,10,TabbieKlulicek
41,DeniceReading,60.64,false,10,TabbieKlulicek
42,EimileGodber,24.19,false,10,TabbieKlulicek
43,BillyeFinkle,88.11,false,10,TabbieKlulicek
44,KingWhitby,3.78,false,10,TabbieKlulicek
45,CaroleeForbear,19.61,true,10,TabbieKlulicek
46,NortonDrewes,17.11,false,10,TabbieKlulicek
47,LynImlach,4.41,false,10,TabbieKlulicek
48,BenediktaYedy,48.74,false,10,TabbieKlulicek
49,DeloriaPickin,55.17,false,10,TabbieKlulicek
50,TullyPickford,47.0,false,10,TabbieKlulicek
1,MornaProbbing,36.76,false,11,TedmundLoudian
2,NorthropMcClay,99.06,false,11,TedmundLoudian
3,ShariRodolico,77.94,true,11,TedmundLoudian
4,MeredethOrmesher,96.24,false,11,TedmundLoudian
5,TeressaHandover,19.54,false,11,TedmundLoudian
6,FelicdadFratczak,85.21,true,11,TedmundLoudian
7,RozeLittlefair,38.51,true,11,TedmundLoudian
8,BirdieTilston,65.09,false,11,TedmundLoudian
9,MargaWomack,44.05,true,11,TedmundLoudian
10,WalshDymond,71.44,true,11,TedmundLoudian
11,CarlenCrotch,80.59,true,11,TedmundLoudian
12,Filbertod'Arcy,15.84,true,11,TedmundLoudian
13,DolfDaveridge,53.63,true,11,TedmundLoudian
14,HarlandUpham,55.78,true,11,TedmundLoudian
15,MurryGalton,21.22,true,11,TedmundLoudian
16,DelanoPostians,96.63,true,11,TedmundLoudian
17,ShariaFraczkiewicz,53.29,true,11,TedmundLoudian
18,MervinGobell,63.03,true,11,TedmundLoudian
19,DavLiccardi,89.4,true,11,TedmundLoudian
20,AlamedaVerrell,68.28,true,11,TedmundLoudian
21,WiniMacFadyen,35.09,false,11,TedmundLoudian
22,LenoraInde,29.84,false,11,TedmundLoudian
23,ChristophorusDeighan,35.29,true,11,TedmundLoudian
24,YvorWoodward,18.11,false,11,TedmundLoudian
25,EllenBroose,2.15,true,11,TedmundLoudian
26,TerryeMates,50.02,true,11,TedmundLoudian
27,DariusEscalera,78.42,false,11,TedmundLoudian
28,ReetaWoodyer,36.41,false,11,TedmundLoudian
29,OpalBellham,85.94,true,11,TedmundLoudian
30,KonradGebbie,10.29,true,11,TedmundLoudian
31,JeromeLong,56.47,true,11,TedmundLoudian
32,AverilNicely,41.92,true,11,TedmundLoudian
33,GeorgianaWeatherup,78.94,true,11,TedmundLoudian
34,LincolnCovendon,37.13,true,11,TedmundLoudian
35,KathlinOver,18.37,false,11,TedmundLoudian
36,CatinaEvett,57.0,false,11,TedmundLoudian
37,HettieRennels,51.39,true,11,TedmundLoudian
38,ForesterMila,20.95,false,11,TedmundLoudian
39,OlgaBrehaut,26.18,true,11,TedmundLoudian
40,ChristyTrenear,2.41,false,11,TedmundLoudian
41,DeniceReading,60.64,false,11,TedmundLoudian
42,EimileGodber,24.19,false,11,TedmundLoudian
43,BillyeFinkle,88.11,false,11,TedmundLoudian
44,KingWhitby,3.78,false,11,TedmundLoudian
45,CaroleeForbear,19.61,true,11,TedmundLoudian
46,NortonDrewes,17.11,false,11,TedmundLoudian
47,LynImlach,4.41,false,11,TedmundLoudian
48,BenediktaYedy,48.74,false,11,TedmundLoudian
49,DeloriaPickin,55.17,false,11,TedmundLoudian
50,TullyPickford,47.0,false,11,TedmundLoudian
1,MornaProbbing,36.76,false,12,LorrinCockings
2,NorthropMcClay,99.06,false,12,LorrinCockings
3,ShariRodolico,77.94,true,12,LorrinCockings
4,MeredethOrmesher,96.24,false,12,LorrinCockings
5,TeressaHandover,19.54,false,12,LorrinCockings
6,FelicdadFratczak,85.21,true,12,LorrinCockings
7,RozeLittlefair,38.51,true,12,LorrinCockings
8,BirdieTilston,65.09,false,12,LorrinCockings
9,MargaWomack,44.05,true,12,LorrinCockings
10,WalshDymond,71.44,true,12,LorrinCockings
11,CarlenCrotch,80.59,true,12,LorrinCockings
12,Filbertod'Arcy,15.84,true,12,LorrinCockings
